id,target_amenity,mode,distance_miles,duration_minutes,location_name,description
Internsion_7.123382373264445e+18,Consumer Goods,Public_transport,0.8586987945926458,10.0,3JHookah,"This person goes to 3JHookah by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Less Frequented Stores. The distance is 0.8586987945926458 miles. It takes 10.0 minutes."
Internsion_3.4639963827390725e+18,Consumer Goods,Walking,0.2906828720790526,5.0,Victoria's Secret,"This person goes to Victoria's Secret by Walking, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.2906828720790526 miles. It takes 5.0 minutes."
Internsion_1.4406435255389542e+19,Consumer Goods,Public_transport,0.7280036938142674,10.0,Martin's News Shops,"This person goes to Martin's News Shops by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 0.7280036938142674 miles. It takes 10.0 minutes."
Internsion_1.4473811529923109e+19,Grocery,Walking,0.2773024820837138,5.0,7-Eleven,"This person goes to 7-Eleven by Walking, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 0.2773024820837138 miles. It takes 5.0 minutes."
Internsion_1.834313521347844e+19,Consumer Goods,Public_transport,4.447424319540331,26.0,State Room,"This person goes to State Room by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 4.447424319540331 miles. It takes 26.0 minutes."
Internsion_1.4936039228602573e+19,Grocery,Car,1.323997415969737,4.0,Urban Grape South End,"This person goes to Urban Grape South End by Car, this place is in the amenity category of Retail (Grocery)/Liquor Store. The distance is 1.323997415969737 miles. It takes 4.0 minutes."
Internsion_1.2686567885109932e+18,Grocery,Public_transport,1.2755198210096448,10.0,Tropical Foods,"This person goes to Tropical Foods by Public_transport, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 1.2755198210096448 miles. It takes 10.0 minutes."
Internsion_1.7002867165239409e+19,Consumer Goods,Car,1.2045185753167118,4.0,Target,"This person goes to Target by Car, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 1.2045185753167118 miles. It takes 4.0 minutes."
Internsion_1.4414388850486976e+18,Consumer Goods,Public_transport,2.876995061790004,20.0,Brattle Book Shop,"This person goes to Brattle Book Shop by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 2.876995061790004 miles. It takes 20.0 minutes."
Internsion_9.950795872686273e+18,Durable Goods,Walking,0.3631451375710546,7.0,Data Recoup,"This person goes to Data Recoup by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.3631451375710546 miles. It takes 7.0 minutes."
Internsion_1.9716346535616617e+18,Grocery,Car,2.1826745560197343,7.0,7-Eleven,"This person goes to 7-Eleven by Car, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 2.1826745560197343 miles. It takes 7.0 minutes."
Internsion_1.7216674720246696e+19,Consumer Goods,Car,4.63441042665398,20.0,Target,"This person goes to Target by Car, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 4.63441042665398 miles. It takes 20.0 minutes."
Internsion_2.0771712722661908e+18,Grocery,Car,2.179540546752465,8.0,South Huntington Market,"This person goes to South Huntington Market by Car, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 2.179540546752465 miles. It takes 8.0 minutes."
Internsion_1.823464854131024e+19,Consumer Goods,Walking,0.1382934205485808,2.0,American Meteorological Society,"This person goes to American Meteorological Society by Walking, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.1382934205485808 miles. It takes 2.0 minutes."
Internsion_1.061130031988043e+19,Grocery,Walking,0.4007992333971149,7.0,Stop & Shop,"This person goes to Stop & Shop by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.4007992333971149 miles. It takes 7.0 minutes."
Internsion_4.114119536086402e+18,Consumer Goods,Car,0.6733858675534423,3.0,T.J. Maxx,"This person goes to T.J. Maxx by Car, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 0.6733858675534423 miles. It takes 3.0 minutes."
Internsion_1.754870159303716e+19,Grocery,Walking,0.0875200936505617,1.0,Stop & Shop,"This person goes to Stop & Shop by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.0875200936505617 miles. It takes 1.0 minutes."
Internsion_4.980706591727077e+18,Consumer Goods,Car,0.9385087392063576,4.0,T.J. Maxx,"This person goes to T.J. Maxx by Car, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 0.9385087392063576 miles. It takes 4.0 minutes."
Internsion_1.17311102293538e+19,Grocery,Walking,0.6369120056768467,12.0,Star Fish Market,"This person goes to Star Fish Market by Walking, this place is in the amenity category of Retail (Grocery)/Specialty Food Retailers. The distance is 0.6369120056768467 miles. It takes 12.0 minutes."
Internsion_1.5304907293921124e+19,Durable Goods,Walking,0.2376505908647136,4.0,9 Arlington Street At the Public Garden,"This person goes to 9 Arlington Street At the Public Garden by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.2376505908647136 miles. It takes 4.0 minutes."
Internsion_6.734957432932246e+18,Consumer Goods,Walking,0.2541646313134154,4.0,Junkdrawer,"This person goes to Junkdrawer by Walking, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 0.2541646313134154 miles. It takes 4.0 minutes."
Internsion_1.0031056976816837e+19,Consumer Goods,Walking,0.628014888056632,12.0,Edible Arrangements,"This person goes to Edible Arrangements by Walking, this place is in the amenity category of Retail (Consumer Goods)/Gift and Souvenir Retailers. The distance is 0.628014888056632 miles. It takes 12.0 minutes."
Internsion_1.8037447202408368e+19,Consumer Goods,Walking,0.3300259679204804,6.0,Wildfolk,"This person goes to Wildfolk by Walking, this place is in the amenity category of Retail (Consumer Goods)/Florist. The distance is 0.3300259679204804 miles. It takes 6.0 minutes."
Internsion_2.0643694112309256e+18,Consumer Goods,Walking,0.2610815851598335,5.0,CrimsonBikes,"This person goes to CrimsonBikes by Walking, this place is in the amenity category of Retail (Consumer Goods)/Hobby retailers. The distance is 0.2610815851598335 miles. It takes 5.0 minutes."
Internsion_1.0604486116588562e+19,Consumer Goods,Walking,0.0002616166409606,0.0,Helen's Leather,"This person goes to Helen's Leather by Walking, this place is in the amenity category of Retail (Consumer Goods)/Jewelry Stores. The distance is 0.0002616166409606 miles. It takes 0.0 minutes."
Internsion_4.980796471769246e+18,Consumer Goods,Walking,0.0259657217628291,0.0,Boston Campus Gear,"This person goes to Boston Campus Gear by Walking, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.0259657217628291 miles. It takes 0.0 minutes."
Internsion_4.4305029689543777e+18,Consumer Goods,Public_transport,1.962664249799103,17.0,Macy's Backstage,"This person goes to Macy's Backstage by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 1.962664249799103 miles. It takes 17.0 minutes."
Internsion_1.2599542890968314e+19,Consumer Goods,Public_transport,6.9152246921819005,43.0,Clarks,"This person goes to Clarks by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Shoe Store. The distance is 6.9152246921819005 miles. It takes 43.0 minutes."
Internsion_8.061256636626813e+18,Durable Goods,Public_transport,7.784975115514916,55.0,United Refrigeration,"This person goes to United Refrigeration by Public_transport, this place is in the amenity category of Retail (Durable Goods)/Wholesale Trade. The distance is 7.784975115514916 miles. It takes 55.0 minutes."
Internsion_1.7591129851561769e+19,Consumer Goods,Walking,0.3282108985987944,6.0,Landry's Bicycles,"This person goes to Landry's Bicycles by Walking, this place is in the amenity category of Retail (Consumer Goods)/Hobby retailers. The distance is 0.3282108985987944 miles. It takes 6.0 minutes."
Internsion_1.2725647312579785e+19,Grocery,Walking,0.2554671238380837,5.0,Boston Convenience,"This person goes to Boston Convenience by Walking, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 0.2554671238380837 miles. It takes 5.0 minutes."
Internsion_1.2699494948938613e+19,Durable Goods,Walking,0.2749931305034378,5.0,iFixOnWheelz com,"This person goes to iFixOnWheelz com by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.2749931305034378 miles. It takes 5.0 minutes."
Internsion_8.79513266486707e+18,Grocery,Walking,0.1451108019072808,2.0,Giovanni's Market,"This person goes to Giovanni's Market by Walking, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 0.1451108019072808 miles. It takes 2.0 minutes."
Internsion_1.4433314755715142e+19,Consumer Goods,Car,0.6722684391486737,2.0,Downtown Crossing Flowers,"This person goes to Downtown Crossing Flowers by Car, this place is in the amenity category of Retail (Consumer Goods)/Florist. The distance is 0.6722684391486737 miles. It takes 2.0 minutes."
Internsion_5.07937814425422e+18,Durable Goods,Public_transport,1.0614187462316778,12.0,Axis Technology,"This person goes to Axis Technology by Public_transport, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 1.0614187462316778 miles. It takes 12.0 minutes."
Internsion_4.05758930969626e+18,Consumer Goods,Walking,0.3639525167305271,7.0,Simmons University Holmes Sports Center,"This person goes to Simmons University Holmes Sports Center by Walking, this place is in the amenity category of Retail (Consumer Goods)/Hobby retailers. The distance is 0.3639525167305271 miles. It takes 7.0 minutes."
Internsion_1.7473921277505065e+19,Consumer Goods,Walking,0.4297844120540285,8.0,Bodega,"This person goes to Bodega by Walking, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.4297844120540285 miles. It takes 8.0 minutes."
Internsion_9.083117858574896e+18,Consumer Goods,Car,0.8438472855578227,4.0,Marshalls,"This person goes to Marshalls by Car, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.8438472855578227 miles. It takes 4.0 minutes."
Internsion_1.4650542778373317e+19,Consumer Goods,Car,0.9892847951988728,2.0,Pandemonium Books & Games,"This person goes to Pandemonium Books & Games by Car, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 0.9892847951988728 miles. It takes 2.0 minutes."
Internsion_1.7055068624612143e+19,Consumer Goods,Walking,0.4781139215266159,9.0,Day Sq Florists,"This person goes to Day Sq Florists by Walking, this place is in the amenity category of Retail (Consumer Goods)/Florist. The distance is 0.4781139215266159 miles. It takes 9.0 minutes."
Internsion_1.7054279161515289e+19,Grocery,Car,4.091573483683052,12.0,Daily Table Central Square,"This person goes to Daily Table Central Square by Car, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 4.091573483683052 miles. It takes 12.0 minutes."
Internsion_1.7203443968559831e+19,Durable Goods,Car,1.58555675776339,8.0,AutoZone,"This person goes to AutoZone by Car, this place is in the amenity category of Retail (Durable Goods)/Car Dealer. The distance is 1.58555675776339 miles. It takes 8.0 minutes."
Internsion_3.26121218289345e+17,Consumer Goods,Public_transport,1.5080336568777386,17.0,Ferragamo,"This person goes to Ferragamo by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Shoe Store. The distance is 1.5080336568777386 miles. It takes 17.0 minutes."
Internsion_1.1087255719738335e+19,Consumer Goods,Walking,0.3426428789377599,6.0,Bostonian Florist,"This person goes to Bostonian Florist by Walking, this place is in the amenity category of Retail (Consumer Goods)/Florist. The distance is 0.3426428789377599 miles. It takes 6.0 minutes."
Internsion_3.3628743768384614e+18,Grocery,Car,4.183981067368392,13.0,7-Eleven,"This person goes to 7-Eleven by Car, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 4.183981067368392 miles. It takes 13.0 minutes."
Internsion_1.3459251562687248e+19,Consumer Goods,Car,1.126093058373693,4.0,LIDS,"This person goes to LIDS by Car, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 1.126093058373693 miles. It takes 4.0 minutes."
Internsion_5.51640134422149e+16,Grocery,Walking,0.2410667075497496,4.0,B & 4th Street Variety,"This person goes to B & 4th Street Variety by Walking, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 0.2410667075497496 miles. It takes 4.0 minutes."
Internsion_1.2649408665907151e+18,Durable Goods,Car,0.4863676646516875,0.0,JMJ Painting,"This person goes to JMJ Painting by Car, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.4863676646516875 miles. It takes 0.0 minutes."
Internsion_4.277222300719792e+18,Consumer Goods,Walking,1.2114877842098215,23.0,American Humane Education Society,"This person goes to American Humane Education Society by Walking, this place is in the amenity category of Retail (Consumer Goods)/Pet Store. The distance is 1.2114877842098215 miles. It takes 23.0 minutes."
Internsion_3.881918056396833e+18,Durable Goods,Walking,0.3631045302726368,7.0,Raybern Decorative,"This person goes to Raybern Decorative by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.3631045302726368 miles. It takes 7.0 minutes."
Internsion_1.1582080678548836e+19,Consumer Goods,Car,7.33379480490144,13.0,Brunello Cucinelli,"This person goes to Brunello Cucinelli by Car, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 7.33379480490144 miles. It takes 13.0 minutes."
Internsion_7.298912956413928e+18,Grocery,Walking,0.2673719785829718,5.0,Waterline,"This person goes to Waterline by Walking, this place is in the amenity category of Retail (Grocery)/Liquor Store. The distance is 0.2673719785829718 miles. It takes 5.0 minutes."
Internsion_9.02941438052225e+18,Durable Goods,Car,5.593412373150192,16.0,Ace Hardware,"This person goes to Ace Hardware by Car, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 5.593412373150192 miles. It takes 16.0 minutes."
Internsion_1.051923630863265e+19,Consumer Goods,Walking,0.0128566281528058,0.0,MIT Flea Market,"This person goes to MIT Flea Market by Walking, this place is in the amenity category of Retail (Consumer Goods)/Used Merchandise Retailers. The distance is 0.0128566281528058 miles. It takes 0.0 minutes."
Internsion_6.356487487066042e+18,Grocery,Walking,1.007776396268651,19.0,Tropical Foods,"This person goes to Tropical Foods by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 1.007776396268651 miles. It takes 19.0 minutes."
Internsion_3.993347698171483e+18,Durable Goods,Car,0.2784172820391258,1.0,Pill Hardware,"This person goes to Pill Hardware by Car, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.2784172820391258 miles. It takes 1.0 minutes."
Internsion_1.7039128916170838e+19,Consumer Goods,Public_transport,4.6103024595757445,24.0,Grolier Poetry Book Shop,"This person goes to Grolier Poetry Book Shop by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 4.6103024595757445 miles. It takes 24.0 minutes."
Internsion_9.000242374543114e+18,Consumer Goods,Car,1.0571060081085022,4.0,Simons Shoes,"This person goes to Simons Shoes by Car, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 1.0571060081085022 miles. It takes 4.0 minutes."
Internsion_2.4264978057334426e+18,Grocery,Car,0.482615234532672,1.0,Boston Organics,"This person goes to Boston Organics by Car, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.482615234532672 miles. It takes 1.0 minutes."
Internsion_4.5562210895631744e+18,Grocery,Walking,0.9526552964552132,18.0,BU Farmers Market,"This person goes to BU Farmers Market by Walking, this place is in the amenity category of Retail (Grocery)/Specialty Food Retailers. The distance is 0.9526552964552132 miles. It takes 18.0 minutes."
Internsion_1.5707637976771272e+18,Consumer Goods,Public_transport,2.770366330946538,24.0,Downtown Crossing Flowers,"This person goes to Downtown Crossing Flowers by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Florist. The distance is 2.770366330946538 miles. It takes 24.0 minutes."
Internsion_8.139416267826776e+18,Consumer Goods,Public_transport,2.589301872006778,22.0,Society of Arts & Crafts,"This person goes to Society of Arts & Crafts by Public_transport, this place is in the amenity category of Retail (Consumer Goods)/Less Frequented Stores. The distance is 2.589301872006778 miles. It takes 22.0 minutes."
Internsion_6.259976104567567e+17,Consumer Goods,Walking,0.4611428570344306,8.0,Sew What,"This person goes to Sew What by Walking, this place is in the amenity category of Retail (Consumer Goods)/Less Frequented Stores. The distance is 0.4611428570344306 miles. It takes 8.0 minutes."
Internsion_2.140523247399233e+18,Durable Goods,Walking,1.4278789842348718,27.0,Boston iTech LLC,"This person goes to Boston iTech LLC by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 1.4278789842348718 miles. It takes 27.0 minutes."
Internsion_1.0890162525664537e+19,Consumer Goods,Walking,0.0556201254366398,1.0,Max Mara,"This person goes to Max Mara by Walking, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.0556201254366398 miles. It takes 1.0 minutes."
Internsion_1.5962819303605273e+19,Grocery,Public_transport,0.9067173734555346,15.0,Alltown,"This person goes to Alltown by Public_transport, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 0.9067173734555346 miles. It takes 15.0 minutes."
Internsion_1.2776450140718216e+18,Consumer Goods,Car,3.0456567628444096,8.0,Market Floral Studio,"This person goes to Market Floral Studio by Car, this place is in the amenity category of Retail (Consumer Goods)/Florist. The distance is 3.0456567628444096 miles. It takes 8.0 minutes."
Internsion_1.78923184365992e+19,Consumer Goods,Car,11.938788974628446,34.0,T.J. Maxx,"This person goes to T.J. Maxx by Car, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 11.938788974628446 miles. It takes 34.0 minutes."
Internsion_3.998384178632695e+18,Consumer Goods,Walking,0.0399746763578072,0.0,LIDS,"This person goes to LIDS by Walking, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.0399746763578072 miles. It takes 0.0 minutes."
Internsion_1.5043962253126242e+19,Consumer Goods,Walking,0.1024821213125245,1.0,Pure Boutique,"This person goes to Pure Boutique by Walking, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.1024821213125245 miles. It takes 1.0 minutes."
Internsion_3.177636458694836e+18,Consumer Goods,Car,18.14171615404932,29.0,Rouvalis Flowers & Garden,"This person goes to Rouvalis Flowers & Garden by Car, this place is in the amenity category of Retail (Consumer Goods)/Florist. The distance is 18.14171615404932 miles. It takes 29.0 minutes."
Internsion_1.9650473871845688e+18,Consumer Goods,Walking,0.3052586358692969,5.0,Bernett Fa,"This person goes to Bernett Fa by Walking, this place is in the amenity category of Retail (Consumer Goods)/Book Store. The distance is 0.3052586358692969 miles. It takes 5.0 minutes."
Internsion_5.02815103875698e+18,Durable Goods,Car,0.619772287900144,2.0,True Value Hardware,"This person goes to True Value Hardware by Car, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.619772287900144 miles. It takes 2.0 minutes."
Internsion_1.3516382422689778e+19,Grocery,Walking,0.0801879993315282,1.0,Albert's Market,"This person goes to Albert's Market by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.0801879993315282 miles. It takes 1.0 minutes."
Internsion_9.469775570731813e+18,Durable Goods,Public_transport,2.3284614598937607,19.0,Living Root Dragon Boat,"This person goes to Living Root Dragon Boat by Public_transport, this place is in the amenity category of Retail (Durable Goods)/Car Dealer. The distance is 2.3284614598937607 miles. It takes 19.0 minutes."
Internsion_5.299989473527156e+18,Consumer Goods,Walking,0.1437941165326554,2.0,Xerox,"This person goes to Xerox by Walking, this place is in the amenity category of Retail (Consumer Goods)/Less Frequented Stores. The distance is 0.1437941165326554 miles. It takes 2.0 minutes."
Internsion_3.24782265689384e+18,Durable Goods,Public_transport,2.40109548425693,19.0,Geek Choice,"This person goes to Geek Choice by Public_transport, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 2.40109548425693 miles. It takes 19.0 minutes."
Internsion_8.805323707627842e+18,Consumer Goods,Car,0.9166992952976604,5.0,Urban Outfitters,"This person goes to Urban Outfitters by Car, this place is in the amenity category of Retail (Consumer Goods)/Clothing Store. The distance is 0.9166992952976604 miles. It takes 5.0 minutes."
Internsion_1.3348803226881094e+19,Grocery,Walking,0.3214887110263755,6.0,Stop & Shop,"This person goes to Stop & Shop by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.3214887110263755 miles. It takes 6.0 minutes."
Internsion_1.6308010644199131e+19,Consumer Goods,Walking,0.1126534094128889,2.0,Shoshana Ernst Fine Art and Design,"This person goes to Shoshana Ernst Fine Art and Design by Walking, this place is in the amenity category of Retail (Consumer Goods)/Less Frequented Stores. The distance is 0.1126534094128889 miles. It takes 2.0 minutes."
Internsion_1.6254751360698712e+19,Grocery,Public_transport,1.3134732093607508,20.0,Walden Local Butcher Shop,"This person goes to Walden Local Butcher Shop by Public_transport, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 1.3134732093607508 miles. It takes 20.0 minutes."
Internsion_1.2618989124402012e+19,Grocery,Walking,0.356841328944852,6.0,Tropical Foods,"This person goes to Tropical Foods by Walking, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.356841328944852 miles. It takes 6.0 minutes."
Internsion_4.712939234024047e+18,Grocery,Car,0.8627226769647994,2.0,Jamaica Plain Market,"This person goes to Jamaica Plain Market by Car, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 0.8627226769647994 miles. It takes 2.0 minutes."
Internsion_6.536730507756739e+18,Durable Goods,Walking,0.2779723031395142,5.0,Ace Hardware,"This person goes to Ace Hardware by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.2779723031395142 miles. It takes 5.0 minutes."
Internsion_7.860180155947158e+18,Consumer Goods,Walking,0.1158483639514341,2.0,Shoshana Ernst Fine Art and Design,"This person goes to Shoshana Ernst Fine Art and Design by Walking, this place is in the amenity category of Retail (Consumer Goods)/Less Frequented Stores. The distance is 0.1158483639514341 miles. It takes 2.0 minutes."
Internsion_3.3884206623886684e+18,Durable Goods,Walking,0.1768999005183211,3.0,Roche Bobois,"This person goes to Roche Bobois by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.1768999005183211 miles. It takes 3.0 minutes."
Internsion_1.2006290042988851e+19,Durable Goods,Car,0.2627251779221545,0.0,Winthrop Yacht Club,"This person goes to Winthrop Yacht Club by Car, this place is in the amenity category of Retail (Durable Goods)/Car Dealer. The distance is 0.2627251779221545 miles. It takes 0.0 minutes."
Internsion_9.405416293301418e+18,Grocery,Walking,0.0033826309901869,0.0,7-Eleven,"This person goes to 7-Eleven by Walking, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 0.0033826309901869 miles. It takes 0.0 minutes."
Internsion_3.869422962918216e+17,Grocery,Walking,0.1606097061632386,3.0,Neptune Convenience,"This person goes to Neptune Convenience by Walking, this place is in the amenity category of Retail (Grocery)/Convenience Corner Store. The distance is 0.1606097061632386 miles. It takes 3.0 minutes."
Internsion_9.988054068196565e+18,Durable Goods,Car,0.3301835731251812,1.0,Autopart International,"This person goes to Autopart International by Car, this place is in the amenity category of Retail (Durable Goods)/Car Dealer. The distance is 0.3301835731251812 miles. It takes 1.0 minutes."
Internsion_1.7821140960244324e+19,Durable Goods,Walking,0.110625367359199,2.0,iFixOnWheelz com,"This person goes to iFixOnWheelz com by Walking, this place is in the amenity category of Retail (Durable Goods)/Home Goods Store. The distance is 0.110625367359199 miles. It takes 2.0 minutes."
Internsion_7.481281620976181e+18,Consumer Goods,Walking,0.9398899842554956,18.0,Rogerson Orthotics and Prosthetics,"This person goes to Rogerson Orthotics and Prosthetics by Walking, this place is in the amenity category of Retail (Consumer Goods)/Personal Healthcare Retail. The distance is 0.9398899842554956 miles. It takes 18.0 minutes."
Internsion_3.242772407689203e+18,Consumer Goods,Walking,0.197382147458112,3.0,Edible Arrangements,"This person goes to Edible Arrangements by Walking, this place is in the amenity category of Retail (Consumer Goods)/Gift and Souvenir Retailers. The distance is 0.197382147458112 miles. It takes 3.0 minutes."
Internsion_1.391513959476039e+19,Consumer Goods,Walking,0.1611239303712492,3.0,T.J. Maxx,"This person goes to T.J. Maxx by Walking, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 0.1611239303712492 miles. It takes 3.0 minutes."
Internsion_1.5409705118022253e+19,Consumer Goods,Car,1.7025711316078125,4.0,M Steinert & Sons,"This person goes to M Steinert & Sons by Car, this place is in the amenity category of Retail (Consumer Goods)/Less Frequented Stores. The distance is 1.7025711316078125 miles. It takes 4.0 minutes."
Internsion_8.191326487169288e+18,Consumer Goods,Walking,0.0048556610675385,0.0,Neiman Marcus,"This person goes to Neiman Marcus by Walking, this place is in the amenity category of Retail (Consumer Goods)/Department Store. The distance is 0.0048556610675385 miles. It takes 0.0 minutes."
Internsion_6.928922473240866e+18,Grocery,Car,2.3818541520888563,9.0,Tropical Foods,"This person goes to Tropical Foods by Car, this place is in the amenity category of Retail (Grocery)/Grocery or Supermarket. The distance is 2.3818541520888563 miles. It takes 9.0 minutes."
Internsion_5.775900045427872e+18,Consumer Goods,Walking,0.5001847547294205,9.0,Foot Paths,"This person goes to Foot Paths by Walking, this place is in the amenity category of Retail (Consumer Goods)/Shoe Store. The distance is 0.5001847547294205 miles. It takes 9.0 minutes."
Internsion_1.32718024277146e+19,Durable Goods,Car,3.047122644407517,13.0,Prospect Auto Inc,"This person goes to Prospect Auto Inc by Car, this place is in the amenity category of Retail (Durable Goods)/Car Dealer. The distance is 3.047122644407517 miles. It takes 13.0 minutes."
