id,age,individual_income,household_size,family_structure,vehicles,description
Person_4.990812329320543e+18,47,121217,7_plus_person,married_couple,1,"A 47 year old person, living in a married_couple family with 7_plus_person members. The person has 1 vehicles and an annual income of 121217 dollars."
Person_1.4223996239602246e+19,18,8081,3_person,family_single,2,"A 18 year old person, living in a family_single family with 3_person members. The person has 2 vehicles and an annual income of 8081 dollars."
Person_3.683937578346255e+18,38,70230,2_person,married_couple,2,"A 38 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 70230 dollars."
Person_1.7350320884558658e+19,43,25931,3_person,family_single,1,"A 43 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 25931 dollars."
Person_8.449370432572105e+18,58,394966,4_person,married_couple,2,"A 58 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 394966 dollars."
Person_1.5529934004935948e+19,81,39193,2_person,married_couple,2,"A 81 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 39193 dollars."
Person_3.4430095813264486e+17,63,293952,3_person,married_couple,3_plus,"A 63 year old person, living in a married_couple family with 3_person members. The person has 3_plus vehicles and an annual income of 293952 dollars."
Person_5.738267163044204e+18,79,36711,1_person,living_alone,0,"A 79 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 36711 dollars."
Person_7.181693916694632e+18,82,37678,2_person,married_couple,1,"A 82 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 37678 dollars."
Person_3.515827903844446e+18,58,32203,5_person,married_couple,3_plus,"A 58 year old person, living in a married_couple family with 5_person members. The person has 3_plus vehicles and an annual income of 32203 dollars."
Person_4.860430840549467e+18,26,100904,3_person,nonfamily_single,3_plus,"A 26 year old person, living in a nonfamily_single family with 3_person members. The person has 3_plus vehicles and an annual income of 100904 dollars."
Person_4.323778718510184e+18,35,8045,5_person,married_couple,0,"A 35 year old person, living in a married_couple family with 5_person members. The person has 0 vehicles and an annual income of 8045 dollars."
Person_3.4288611362791675e+18,43,63487,2_person,married_couple,2,"A 43 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 63487 dollars."
Person_3.179330654287409e+18,34,66989,4_person,family_single,2,"A 34 year old person, living in a family_single family with 4_person members. The person has 2 vehicles and an annual income of 66989 dollars."
Person_5.128267454804609e+18,29,70847,3_person,nonfamily_single,1,"A 29 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 70847 dollars."
Person_8.997067269834202e+18,31,75632,2_person,married_couple,1,"A 31 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 75632 dollars."
Person_9.513028572225186e+18,22,0,5_person,nonfamily_single,1,"A 22 year old person, living in a nonfamily_single family with 5_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.1615427917778915e+19,49,36067,2_person,married_couple,1,"A 49 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 36067 dollars."
Person_3.5771430007163187e+18,31,83196,2_person,married_couple,2,"A 31 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 83196 dollars."
Person_5.067627870020716e+18,63,25253,2_person,married_couple,2,"A 63 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 25253 dollars."
Person_5.413041511993361e+18,58,102644,4_person,married_couple,1,"A 58 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 102644 dollars."
Person_1.5433928022121456e+19,27,51863,2_person,nonfamily_single,2,"A 27 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 51863 dollars."
Person_5.152484543032161e+18,86,25310,2_person,married_couple,1,"A 86 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 25310 dollars."
Person_4.726650694574974e+18,39,91541,4_person,married_couple,1,"A 39 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 91541 dollars."
Person_3.1990006386452864e+18,53,58792,5_person,family_single,2,"A 53 year old person, living in a family_single family with 5_person members. The person has 2 vehicles and an annual income of 58792 dollars."
Person_1.2230090946993318e+19,76,45242,2_person,family_single,1,"A 76 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 45242 dollars."
Person_1.3016442608753367e+19,21,1265,3_person,nonfamily_single,0,"A 21 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 1265 dollars."
Person_1.2171635628452024e+19,88,62327,1_person,living_alone,1,"A 88 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 62327 dollars."
Person_3.0483762564782843e+18,25,91923,3_person,nonfamily_single,1,"A 25 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 91923 dollars."
Person_4.872170917186962e+18,36,123774,2_person,nonfamily_single,0,"A 36 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 123774 dollars."
Person_1.5560548554371273e+19,26,64828,2_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 64828 dollars."
Person_1.1053775731793164e+19,62,5273,4_person,married_couple,1,"A 62 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 5273 dollars."
Person_3.046829777051923e+18,39,18081,3_person,family_single,0,"A 39 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 18081 dollars."
Person_5.900283311620111e+18,50,22728,6_person,nonfamily_single,1,"A 50 year old person, living in a nonfamily_single family with 6_person members. The person has 1 vehicles and an annual income of 22728 dollars."
Person_8.813635453815859e+18,41,147644,6_person,married_couple,2,"A 41 year old person, living in a married_couple family with 6_person members. The person has 2 vehicles and an annual income of 147644 dollars."
Person_7.584921841420555e+18,59,17717,2_person,married_couple,2,"A 59 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 17717 dollars."
Person_1.082579549048086e+19,94,27909,1_person,living_alone,0,"A 94 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 27909 dollars."
Person_1.1283366573362125e+19,68,23132,1_person,living_alone,0,"A 68 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 23132 dollars."
Person_1.4834797480003887e+19,31,50507,3_person,nonfamily_single,2,"A 31 year old person, living in a nonfamily_single family with 3_person members. The person has 2 vehicles and an annual income of 50507 dollars."
Person_8.007323445721872e+16,72,8964,7_plus_person,married_couple,1,"A 72 year old person, living in a married_couple family with 7_plus_person members. The person has 1 vehicles and an annual income of 8964 dollars."
Person_6.756395572510174e+18,28,84852,2_person,nonfamily_single,1,"A 28 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 84852 dollars."
Person_2.4558998098738355e+18,25,0,4_person,nonfamily_single,0,"A 25 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_4.0382205885942456e+18,25,37132,3_person,married_couple,2,"A 25 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 37132 dollars."
Person_3.621884011462239e+16,34,74067,6_person,family_single,0,"A 34 year old person, living in a family_single family with 6_person members. The person has 0 vehicles and an annual income of 74067 dollars."
Person_1.310361820770756e+19,43,55894,3_person,married_couple,1,"A 43 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 55894 dollars."
Person_1.3504304348734628e+19,38,59966,1_person,living_alone,0,"A 38 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 59966 dollars."
Person_2.072827203002143e+18,35,14131,4_person,married_couple,2,"A 35 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 14131 dollars."
Person_9.696684728410366e+18,50,20835,7_plus_person,married_couple,3_plus,"A 50 year old person, living in a married_couple family with 7_plus_person members. The person has 3_plus vehicles and an annual income of 20835 dollars."
Person_5.20437627219892e+18,23,19448,4_person,nonfamily_single,0,"A 23 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 19448 dollars."
Person_3.414270983385595e+18,37,165032,2_person,nonfamily_single,1,"A 37 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 165032 dollars."
Person_1.0752914115319538e+19,38,30779,6_person,family_single,2,"A 38 year old person, living in a family_single family with 6_person members. The person has 2 vehicles and an annual income of 30779 dollars."
Person_1.026353339889256e+19,32,65385,3_person,married_couple,1,"A 32 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 65385 dollars."
Person_1.8105825199057056e+19,20,3094,1_person,living_alone,0,"A 20 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 3094 dollars."
Person_1.2288937812678818e+19,24,7071,4_person,nonfamily_single,3_plus,"A 24 year old person, living in a nonfamily_single family with 4_person members. The person has 3_plus vehicles and an annual income of 7071 dollars."
Person_1.7786093568798728e+19,36,89895,1_person,living_alone,1,"A 36 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 89895 dollars."
Person_1.196075545397308e+19,69,83084,3_person,married_couple,1,"A 69 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 83084 dollars."
Person_7.950739380470005e+18,27,0,1_person,living_alone,0,"A 27 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_7.811483339402862e+18,24,0,3_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_7.399798089407805e+18,69,2576,2_person,family_single,0,"A 69 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 2576 dollars."
Person_1.800949442301429e+19,41,90913,4_person,nonfamily_single,2,"A 41 year old person, living in a nonfamily_single family with 4_person members. The person has 2 vehicles and an annual income of 90913 dollars."
Person_6.921811015946753e+18,33,89679,4_person,married_couple,1,"A 33 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 89679 dollars."
Person_1.249711805717019e+19,24,24754,3_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 24754 dollars."
Person_5.539447106353107e+18,31,58638,3_person,married_couple,2,"A 31 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 58638 dollars."
Person_4.653637506124759e+18,74,24850,1_person,living_alone,1,"A 74 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 24850 dollars."
Person_5.687989724842525e+18,59,2020,2_person,married_couple,1,"A 59 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 2020 dollars."
Person_9.154576881644348e+17,26,86437,2_person,nonfamily_single,2,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 86437 dollars."
Person_1.3305601427036406e+19,79,7323,2_person,married_couple,0,"A 79 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 7323 dollars."
Person_3.53176145968714e+18,23,3435,3_person,married_couple,2,"A 23 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 3435 dollars."
Person_1.239362303750499e+19,29,185661,1_person,living_alone,0,"A 29 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 185661 dollars."
Person_9.25229034799839e+18,33,61887,2_person,married_couple,2,"A 33 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 61887 dollars."
Person_6.825873449249918e+16,24,65659,4_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 65659 dollars."
Person_1.1885797676606054e+18,74,13096,1_person,living_alone,0,"A 74 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 13096 dollars."
Person_1.1465564650954792e+18,29,70230,2_person,nonfamily_single,1,"A 29 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 70230 dollars."
Person_8.333950457641901e+18,79,35423,2_person,married_couple,1,"A 79 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 35423 dollars."
Person_5.156779319572679e+18,29,63639,2_person,married_couple,0,"A 29 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 63639 dollars."
Person_5.844687649267275e+18,53,0,6_person,married_couple,3_plus,"A 53 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_1.2472479281305074e+19,74,6440,3_person,family_single,1,"A 74 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 6440 dollars."
Person_1.6877915925834367e+19,53,18566,5_person,married_couple,1,"A 53 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 18566 dollars."
Person_5.754177943398432e+18,78,15028,1_person,living_alone,0,"A 78 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 15028 dollars."
Person_5.720233920651493e+18,78,159198,2_person,married_couple,1,"A 78 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 159198 dollars."
Person_7.880998816650621e+18,57,51862,2_person,married_couple,2,"A 57 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 51862 dollars."
Person_1.732052446752013e+19,60,308404,2_person,married_couple,2,"A 60 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 308404 dollars."
Person_1.431764197216002e+19,52,546488,3_person,married_couple,2,"A 52 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 546488 dollars."
Person_3.545458423554195e+18,35,7728,4_person,family_single,0,"A 35 year old person, living in a family_single family with 4_person members. The person has 0 vehicles and an annual income of 7728 dollars."
Person_9.549898984179507e+18,61,30943,6_person,nonfamily_single,0,"A 61 year old person, living in a nonfamily_single family with 6_person members. The person has 0 vehicles and an annual income of 30943 dollars."
Person_1.3873870155647767e+18,58,0,4_person,married_couple,1,"A 58 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.7695615996064432e+19,59,0,6_person,married_couple,1,"A 59 year old person, living in a married_couple family with 6_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_2.309737680612638e+18,27,0,3_person,nonfamily_single,0,"A 27 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_5.0825693383396704e+17,77,290646,1_person,living_alone,0,"A 77 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 290646 dollars."
Person_8.830110598261755e+17,20,0,3_person,nonfamily_single,0,"A 20 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_7.591801323701736e+18,62,151265,1_person,living_alone,1,"A 62 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 151265 dollars."
Person_1.15095610042134e+19,65,20096,1_person,living_alone,0,"A 65 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 20096 dollars."
Person_1.2610740661041836e+19,40,7071,6_person,married_couple,3_plus,"A 40 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 7071 dollars."
Person_7.524896884822524e+18,25,22728,6_person,nonfamily_single,1,"A 25 year old person, living in a nonfamily_single family with 6_person members. The person has 1 vehicles and an annual income of 22728 dollars."
Person_5.607964775328313e+18,25,0,3_person,married_couple,2,"A 25 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_7.378724387060567e+17,23,0,3_person,nonfamily_single,0,"A 23 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_8.79123143679669e+18,70,7084,2_person,married_couple,0,"A 70 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 7084 dollars."
Person_8.060667579405885e+18,27,31638,2_person,nonfamily_single,0,"A 27 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 31638 dollars."
Person_1.7090521344857915e+19,18,0,2_person,family_single,1,"A 18 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_7.415800732698781e+18,26,65385,2_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 65385 dollars."
Person_1.2931965726836937e+19,46,10314,5_person,married_couple,1,"A 46 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 10314 dollars."
Person_1.0944797264395026e+19,23,36497,5_person,nonfamily_single,3_plus,"A 23 year old person, living in a nonfamily_single family with 5_person members. The person has 3_plus vehicles and an annual income of 36497 dollars."
Person_1.1957206631486702e+19,30,101014,2_person,married_couple,1,"A 30 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 101014 dollars."
Person_4.202421501524588e+18,95,10124,1_person,living_alone,0,"A 95 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 10124 dollars."
Person_1.3403998568677431e+19,27,0,2_person,nonfamily_single,0,"A 27 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_2.550654862539311e+18,21,20142,3_person,family_single,0,"A 21 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 20142 dollars."
Person_5.594373062291199e+18,37,15819,1_person,living_alone,0,"A 37 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 15819 dollars."
Person_9.115511894830014e+18,49,48478,4_person,married_couple,2,"A 49 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 48478 dollars."
Person_1.1592623382465511e+19,70,27273,7_plus_person,married_couple,1,"A 70 year old person, living in a married_couple family with 7_plus_person members. The person has 1 vehicles and an annual income of 27273 dollars."
Person_5.58332264697995e+18,35,48284,4_person,nonfamily_single,0,"A 35 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 48284 dollars."
Person_1.3946608891235994e+19,46,0,2_person,married_couple,0,"A 46 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_7.86073936644034e+18,35,633360,4_person,married_couple,1,"A 35 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 633360 dollars."
Person_1.6750392959559424e+19,89,2424,1_person,living_alone,0,"A 89 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 2424 dollars."
Person_6.116655965369347e+18,27,214,7_plus_person,nonfamily_single,1,"A 27 year old person, living in a nonfamily_single family with 7_plus_person members. The person has 1 vehicles and an annual income of 214 dollars."
Person_1.1931494713428945e+19,25,0,2_person,nonfamily_single,0,"A 25 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_3.265865495391265e+18,80,11020,1_person,living_alone,0,"A 80 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 11020 dollars."
Person_8.348139188023474e+18,82,283191,1_person,living_alone,1,"A 82 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 283191 dollars."
Person_7.259169470383973e+17,25,82516,5_person,nonfamily_single,1,"A 25 year old person, living in a nonfamily_single family with 5_person members. The person has 1 vehicles and an annual income of 82516 dollars."
Person_1.6367147796684925e+19,36,1237,2_person,nonfamily_single,1,"A 36 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 1237 dollars."
Person_1.455301491420085e+19,34,222231,2_person,nonfamily_single,0,"A 34 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 222231 dollars."
Person_4.631349614339492e+18,24,59425,5_person,married_couple,3_plus,"A 24 year old person, living in a married_couple family with 5_person members. The person has 3_plus vehicles and an annual income of 59425 dollars."
Person_2.6431458927848847e+18,49,0,4_person,married_couple,2,"A 49 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.1569384846263904e+19,33,111216,2_person,married_couple,1,"A 33 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 111216 dollars."
Person_5.851119327552709e+18,87,58180,1_person,living_alone,0,"A 87 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 58180 dollars."
Person_6.966714067982169e+18,23,36100,3_person,nonfamily_single,1,"A 23 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 36100 dollars."
Person_8.489838188173405e+18,52,0,5_person,married_couple,1,"A 52 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_4.613024462919874e+18,33,27909,2_person,nonfamily_single,0,"A 33 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 27909 dollars."
Person_1.1622180196668529e+19,29,48305,4_person,nonfamily_single,3_plus,"A 29 year old person, living in a nonfamily_single family with 4_person members. The person has 3_plus vehicles and an annual income of 48305 dollars."
Person_4.5446808580850657e+18,24,30304,3_person,family_single,1,"A 24 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 30304 dollars."
Person_1.5174850959430477e+18,41,28092,7_plus_person,married_couple,0,"A 41 year old person, living in a married_couple family with 7_plus_person members. The person has 0 vehicles and an annual income of 28092 dollars."
Person_7.589579168092156e+18,74,46695,2_person,married_couple,1,"A 74 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 46695 dollars."
Person_8.468487985241129e+18,37,371221,1_person,living_alone,0,"A 37 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 371221 dollars."
Person_1.7579810215380589e+19,62,6060,2_person,married_couple,1,"A 62 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 6060 dollars."
Person_6.286976536645818e+18,65,49497,1_person,living_alone,0,"A 65 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 49497 dollars."
Person_1.391057019104969e+19,35,76327,2_person,nonfamily_single,2,"A 35 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 76327 dollars."
Person_1.3155715540330007e+18,34,166063,3_person,married_couple,2,"A 34 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 166063 dollars."
Person_1.7975648935590904e+19,46,9091,1_person,living_alone,0,"A 46 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 9091 dollars."
Person_6.351137563278084e+18,56,19899,1_person,living_alone,1,"A 56 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 19899 dollars."
Person_1.3360912256871285e+19,20,0,2_person,nonfamily_single,0,"A 20 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_4.207212587718177e+18,38,0,7_plus_person,nonfamily_single,3_plus,"A 38 year old person, living in a nonfamily_single family with 7_plus_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_1.0062352983653902e+19,22,0,2_person,nonfamily_single,2,"A 22 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.7647404026915328e+19,33,28474,3_person,married_couple,2,"A 33 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 28474 dollars."
Person_1.4733413669970442e+19,26,92830,2_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 92830 dollars."
Person_1.290792100372044e+19,79,6762,2_person,nonfamily_single,0,"A 79 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 6762 dollars."
Person_1.7026284177408328e+19,72,0,4_person,nonfamily_single,1,"A 72 year old person, living in a nonfamily_single family with 4_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_9.851213775051293e+18,33,36100,2_person,nonfamily_single,0,"A 33 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 36100 dollars."
Person_1.398951476156175e+19,30,0,4_person,nonfamily_single,3_plus,"A 30 year old person, living in a nonfamily_single family with 4_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_6.99426703904561e+18,78,6854,2_person,married_couple,1,"A 78 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 6854 dollars."
Person_1.6138291857655183e+19,34,101065,2_person,nonfamily_single,2,"A 34 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 101065 dollars."
Person_7.80896609614181e+18,37,185661,3_person,nonfamily_single,3_plus,"A 37 year old person, living in a nonfamily_single family with 3_person members. The person has 3_plus vehicles and an annual income of 185661 dollars."
Person_1.0138879526420646e+19,37,0,5_person,married_couple,3_plus,"A 37 year old person, living in a married_couple family with 5_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_1.1442227880529326e+19,21,68790,1_person,living_alone,1,"A 21 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 68790 dollars."
Person_1.6951572106297962e+19,26,26263,4_person,nonfamily_single,0,"A 26 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 26263 dollars."
Person_7.4818464413918e+18,32,158190,4_person,married_couple,1,"A 32 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 158190 dollars."
Person_9.40724617352915e+18,72,35331,3_person,married_couple,0,"A 72 year old person, living in a married_couple family with 3_person members. The person has 0 vehicles and an annual income of 35331 dollars."
Person_8.069467475294921e+17,19,0,3_person,nonfamily_single,0,"A 19 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_2.7166772147638103e+18,46,99019,1_person,living_alone,1,"A 46 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 99019 dollars."
Person_1.1910376934085538e+19,30,21609,3_person,nonfamily_single,3_plus,"A 30 year old person, living in a nonfamily_single family with 3_person members. The person has 3_plus vehicles and an annual income of 21609 dollars."
