id,target_amenity,mode,distance_miles,duration_minutes,location_name,description
Internsion_9.408457454106952e+18,Leisure & Wellness,Car,1.12059030792585,3.0,Ever Fitness,"This person goes to Ever Fitness by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 1.12059030792585 miles. It takes 3.0 minutes."
Internsion_1.0374566848017094e+18,Cultural,Car,0.5031909747175798,3.0,Kirstein Business Library,"This person goes to Kirstein Business Library by Car, this place is in the amenity category of Cultural/Library. The distance is 0.5031909747175798 miles. It takes 3.0 minutes."
Internsion_4.657799695926631e+18,Leisure & Wellness,Walking,0.496736872050372,9.0,Rutherford Union Playground,"This person goes to Rutherford Union Playground by Walking, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 0.496736872050372 miles. It takes 9.0 minutes."
Internsion_9.131910293392258e+18,Leisure & Wellness,Car,1.2069011976856123,4.0,Crimson Sailing Academy,"This person goes to Crimson Sailing Academy by Car, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 1.2069011976856123 miles. It takes 4.0 minutes."
Internsion_1.2806559882881309e+19,Entertainment,Public_transport,2.542628724550512,19.0,Wheeler Park,"This person goes to Wheeler Park by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 2.542628724550512 miles. It takes 19.0 minutes."
Internsion_7.825221419637145e+18,Entertainment,Public_transport,1.4845893172229887,16.0,Rose Fitzgerald Kennedy Greenway Conservancy,"This person goes to Rose Fitzgerald Kennedy Greenway Conservancy by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 1.4845893172229887 miles. It takes 16.0 minutes."
Internsion_3.662398904311544e+18,Hotel,Public_transport,3.653554828853396,33.0,Homewood Suites by Hilton,"This person goes to Homewood Suites by Hilton by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 3.653554828853396 miles. It takes 33.0 minutes."
Internsion_5.352644008164784e+17,Hotel,Car,1.3936100415739758,3.0,Kimpton Marlowe Hotel,"This person goes to Kimpton Marlowe Hotel by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 1.3936100415739758 miles. It takes 3.0 minutes."
Internsion_1.7025932040258708e+18,Leisure & Wellness,Car,0.7785879240383369,3.0,Lynx Fitness Club,"This person goes to Lynx Fitness Club by Car, this place is in the amenity category of Leisure & Wellness/Golf Courses. The distance is 0.7785879240383369 miles. It takes 3.0 minutes."
Internsion_8.512468552554162e+18,Hotel,Public_transport,1.7601661365453931,13.0,Kimpton Marlowe Hotel,"This person goes to Kimpton Marlowe Hotel by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 1.7601661365453931 miles. It takes 13.0 minutes."
Internsion_1.404909664460147e+19,Entertainment,Car,0.8395941829172002,2.0,50 Pleasant St,"This person goes to 50 Pleasant St by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.8395941829172002 miles. It takes 2.0 minutes."
Internsion_1.2858199154493825e+19,Leisure & Wellness,Public_transport,3.57799400020564,25.0,Yoga With Amelia,"This person goes to Yoga With Amelia by Public_transport, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 3.57799400020564 miles. It takes 25.0 minutes."
Internsion_8.077706557529362e+18,Entertainment,Car,0.6937199715959037,1.0,Menino Park,"This person goes to Menino Park by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.6937199715959037 miles. It takes 1.0 minutes."
Internsion_1.784196133955615e+18,Entertainment,Walking,0.2642554856555771,5.0,War Memorial Pool,"This person goes to War Memorial Pool by Walking, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.2642554856555771 miles. It takes 5.0 minutes."
Internsion_1.6574048424149555e+19,Entertainment,Public_transport,2.311944891626768,22.0,Cambridge Center Roof Garden,"This person goes to Cambridge Center Roof Garden by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 2.311944891626768 miles. It takes 22.0 minutes."
Internsion_1.737548336818344e+19,Hotel,Car,9.321610150088723,24.0,Hotel 140,"This person goes to Hotel 140 by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 9.321610150088723 miles. It takes 24.0 minutes."
Internsion_1.6614644810434116e+19,Entertainment,Car,0.8448104518125579,3.0,Paul Revere Park,"This person goes to Paul Revere Park by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.8448104518125579 miles. It takes 3.0 minutes."
Internsion_4.95299182940729e+18,Hotel,Walking,0.0968622902394185,1.0,Marriott Hotels,"This person goes to Marriott Hotels by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.0968622902394185 miles. It takes 1.0 minutes."
Internsion_6.987615975956957e+18,Leisure & Wellness,Public_transport,1.1966946594745826,10.0,Hoyt Field,"This person goes to Hoyt Field by Public_transport, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 1.1966946594745826 miles. It takes 10.0 minutes."
Internsion_7.744046968842782e+18,Cultural,Public_transport,0.9982348502518016,14.0,Prometric Testing Site,"This person goes to Prometric Testing Site by Public_transport, this place is in the amenity category of Cultural/Museum. The distance is 0.9982348502518016 miles. It takes 14.0 minutes."
Internsion_1.1584787190414776e+19,Cultural,Car,1.6385697329037814,4.0,Fort Washington,"This person goes to Fort Washington by Car, this place is in the amenity category of Cultural/Museum. The distance is 1.6385697329037814 miles. It takes 4.0 minutes."
Internsion_9.050530644162892e+18,Hotel,Public_transport,9.246598424153152,62.0,Cambria Suites,"This person goes to Cambria Suites by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 9.246598424153152 miles. It takes 62.0 minutes."
Internsion_9.185518012695244e+18,Cultural,Car,5.596201667729826,20.0,Marsh Plaza,"This person goes to Marsh Plaza by Car, this place is in the amenity category of Cultural/Museum. The distance is 5.596201667729826 miles. It takes 20.0 minutes."
Internsion_1.543326946290058e+19,Hotel,Car,7.647294114090228,29.0,The Lenox Hotel,"This person goes to The Lenox Hotel by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 7.647294114090228 miles. It takes 29.0 minutes."
Internsion_1.5980621127740631e+19,Leisure & Wellness,Car,4.937410390241404,20.0,Cambridge War Memorial Recreation Center,"This person goes to Cambridge War Memorial Recreation Center by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 4.937410390241404 miles. It takes 20.0 minutes."
Internsion_1.3312799553440625e+19,Leisure & Wellness,Walking,0.2506018315700993,4.0,The Boston Common Frog Pond,"This person goes to The Boston Common Frog Pond by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.2506018315700993 miles. It takes 4.0 minutes."
Internsion_1.2952260828062927e+18,Entertainment,Walking,0.0519437999657468,1.0,Brazcom Wireless Somerville,"This person goes to Brazcom Wireless Somerville by Walking, this place is in the amenity category of Entertainment/Media. The distance is 0.0519437999657468 miles. It takes 1.0 minutes."
Internsion_1.3656103044689883e+19,Entertainment,Car,0.2317923240196472,1.0,Winthrop Square,"This person goes to Winthrop Square by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.2317923240196472 miles. It takes 1.0 minutes."
Internsion_3.69861007705452e+18,Leisure & Wellness,Walking,0.3355127069413215,6.0,GymIt,"This person goes to GymIt by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.3355127069413215 miles. It takes 6.0 minutes."
Internsion_1.7115366415410445e+18,Leisure & Wellness,Car,4.342167729843049,18.0,NeuroCentric Health and Fitness,"This person goes to NeuroCentric Health and Fitness by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 4.342167729843049 miles. It takes 18.0 minutes."
Internsion_1.5526650060141908e+19,Entertainment,Public_transport,2.556073404030048,16.0,Kings Chapel Burying Ground,"This person goes to Kings Chapel Burying Ground by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 2.556073404030048 miles. It takes 16.0 minutes."
Internsion_9.353707449733632e+18,Hotel,Public_transport,3.276955663092674,36.0,Hilton International,"This person goes to Hilton International by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 3.276955663092674 miles. It takes 36.0 minutes."
Internsion_9.58675091057822e+18,Entertainment,Car,1.93365272975475,7.0,Kings Dining & Entertainment Boston Seaport,"This person goes to Kings Dining & Entertainment Boston Seaport by Car, this place is in the amenity category of Entertainment/Bowling. The distance is 1.93365272975475 miles. It takes 7.0 minutes."
Internsion_3.919455734333581e+18,Entertainment,Car,0.1894713261813073,1.0,50 Pleasant St,"This person goes to 50 Pleasant St by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.1894713261813073 miles. It takes 1.0 minutes."
Internsion_9.94603421247656e+18,Leisure & Wellness,Walking,0.0225389953876017,0.0,Winthrop Playground,"This person goes to Winthrop Playground by Walking, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 0.0225389953876017 miles. It takes 0.0 minutes."
Internsion_1.1657518206992635e+18,Entertainment,Car,0.5585512004750208,1.0,Bremen Street Park I,"This person goes to Bremen Street Park I by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.5585512004750208 miles. It takes 1.0 minutes."
Internsion_1.2000198938347794e+19,Hotel,Car,9.60847546605646,27.0,Doubletree By Hilton Hotel Boston Downtown,"This person goes to Doubletree By Hilton Hotel Boston Downtown by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 9.60847546605646 miles. It takes 27.0 minutes."
Internsion_1.0196167269266186e+18,Hotel,Public_transport,7.024621817520144,56.0,Hyatt Regency,"This person goes to Hyatt Regency by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 7.024621817520144 miles. It takes 56.0 minutes."
Internsion_1.7432737089888596e+19,Hotel,Public_transport,0.9048674363122028,12.0,Kimpton Marlowe Hotel,"This person goes to Kimpton Marlowe Hotel by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.9048674363122028 miles. It takes 12.0 minutes."
Internsion_1.368492739139153e+18,Hotel,Public_transport,1.6296981877323804,19.0,The Midtown Hotel,"This person goes to The Midtown Hotel by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 1.6296981877323804 miles. It takes 19.0 minutes."
Internsion_1.2574468054811023e+19,Leisure & Wellness,Car,0.77568846198391,2.0,Stacey Schaedler Strength,"This person goes to Stacey Schaedler Strength by Car, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.77568846198391 miles. It takes 2.0 minutes."
Internsion_1.4769755137365273e+19,Hotel,Car,2.6823911383727435,7.0,Four Seasons Hotels and Resorts,"This person goes to Four Seasons Hotels and Resorts by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 2.6823911383727435 miles. It takes 7.0 minutes."
Internsion_1.2934253944627718e+19,Leisure & Wellness,Public_transport,3.0672615047700447,27.0,Hoyt Field,"This person goes to Hoyt Field by Public_transport, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 3.0672615047700447 miles. It takes 27.0 minutes."
Internsion_8.083232075646137e+18,Entertainment,Public_transport,4.334376332052752,40.0,Case Gym,"This person goes to Case Gym by Public_transport, this place is in the amenity category of Entertainment/Spectator Sports. The distance is 4.334376332052752 miles. It takes 40.0 minutes."
Internsion_1.4084957147676418e+19,Entertainment,Car,0.6558191053063142,1.0,Al's State Street Cafe,"This person goes to Al's State Street Cafe by Car, this place is in the amenity category of Entertainment/Amusement Park. The distance is 0.6558191053063142 miles. It takes 1.0 minutes."
Internsion_7.52148438494406e+18,Leisure & Wellness,Public_transport,7.02614884663046,43.0,Metropolitan Area Planning Council,"This person goes to Metropolitan Area Planning Council by Public_transport, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 7.02614884663046 miles. It takes 43.0 minutes."
Internsion_1.7025177340531622e+19,Entertainment,Car,4.30500680509924,17.0,Jamaica Pond Park,"This person goes to Jamaica Pond Park by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 4.30500680509924 miles. It takes 17.0 minutes."
Internsion_1.1155871912373789e+19,Hotel,Public_transport,4.559251549789279,37.0,Marriott Hotels,"This person goes to Marriott Hotels by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 4.559251549789279 miles. It takes 37.0 minutes."
Internsion_1.4505177989555553e+18,Entertainment,Walking,0.4834405826693214,9.0,Bicentenial Park,"This person goes to Bicentenial Park by Walking, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.4834405826693214 miles. It takes 9.0 minutes."
Internsion_7.754388878011379e+18,Leisure & Wellness,Walking,0.2489637610284628,4.0,Florence Playground,"This person goes to Florence Playground by Walking, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 0.2489637610284628 miles. It takes 4.0 minutes."
Internsion_8.375096937205363e+18,Hotel,Walking,0.0377262288368856,0.0,The Whitney Hotel Boston,"This person goes to The Whitney Hotel Boston by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.0377262288368856 miles. It takes 0.0 minutes."
Internsion_5.46568434326968e+18,Entertainment,Public_transport,9.631141393202162,61.0,Mansfield Street Dog Park,"This person goes to Mansfield Street Dog Park by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 9.631141393202162 miles. It takes 61.0 minutes."
Internsion_1.5727328423952196e+19,Leisure & Wellness,Car,0.6737508193956381,3.0,CityGolf Boston,"This person goes to CityGolf Boston by Car, this place is in the amenity category of Leisure & Wellness/Golf Courses. The distance is 0.6737508193956381 miles. It takes 3.0 minutes."
Internsion_6.132751051769097e+18,Hotel,Car,2.1520374180179047,7.0,Hyatt Regency,"This person goes to Hyatt Regency by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 2.1520374180179047 miles. It takes 7.0 minutes."
Internsion_1.9865056660335345e+18,Cultural,Walking,0.5830785589177643,11.0,Copley Society of Boston,"This person goes to Copley Society of Boston by Walking, this place is in the amenity category of Cultural/Art Gallery. The distance is 0.5830785589177643 miles. It takes 11.0 minutes."
Internsion_1.1108592785902647e+19,Cultural,Walking,0.1370825075640831,2.0,Massachusetts Historical Society,"This person goes to Massachusetts Historical Society by Walking, this place is in the amenity category of Cultural/Museum. The distance is 0.1370825075640831 miles. It takes 2.0 minutes."
Internsion_7.660778872886889e+18,Hotel,Public_transport,2.0669475584105164,19.0,The Revolution Hotel,"This person goes to The Revolution Hotel by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 2.0669475584105164 miles. It takes 19.0 minutes."
Internsion_1.6183009126265637e+19,Leisure & Wellness,Car,6.726056892012224,21.0,LearnSquash,"This person goes to LearnSquash by Car, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 6.726056892012224 miles. It takes 21.0 minutes."
Internsion_2.208688943218812e+18,Cultural,Walking,0.2043006964315929,3.0,Marsh Plaza,"This person goes to Marsh Plaza by Walking, this place is in the amenity category of Cultural/Museum. The distance is 0.2043006964315929 miles. It takes 3.0 minutes."
Internsion_1.2378402606919793e+19,Leisure & Wellness,Walking,1.1207460715804858,21.0,Brookline Iyengar Yoga Studio,"This person goes to Brookline Iyengar Yoga Studio by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 1.1207460715804858 miles. It takes 21.0 minutes."
Internsion_1.130559053674351e+19,Leisure & Wellness,Public_transport,2.462043107597191,23.0,Crimson Sailing Academy,"This person goes to Crimson Sailing Academy by Public_transport, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 2.462043107597191 miles. It takes 23.0 minutes."
Internsion_9.59936513170891e+18,Cultural,Car,2.067787225516036,7.0,Prometric Testing Site,"This person goes to Prometric Testing Site by Car, this place is in the amenity category of Cultural/Museum. The distance is 2.067787225516036 miles. It takes 7.0 minutes."
Internsion_9.354220036143423e+18,Cultural,Walking,0.2516296015272113,4.0,Boston North End Tourist Scavenger Hunt,"This person goes to Boston North End Tourist Scavenger Hunt by Walking, this place is in the amenity category of Cultural/Museum. The distance is 0.2516296015272113 miles. It takes 4.0 minutes."
Internsion_1.2791884272242086e+19,Entertainment,Public_transport,4.990660454007987,47.0,Lynch Family Skatepark,"This person goes to Lynch Family Skatepark by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 4.990660454007987 miles. It takes 47.0 minutes."
Internsion_1.6988472667907369e+19,Leisure & Wellness,Car,0.4552814376299837,1.0,Echo fencing,"This person goes to Echo fencing by Car, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 0.4552814376299837 miles. It takes 1.0 minutes."
Internsion_5.376519700467337e+18,Entertainment,Car,5.609291730780259,10.0,American Legion Playground,"This person goes to American Legion Playground by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 5.609291730780259 miles. It takes 10.0 minutes."
Internsion_4.149329822734812e+18,Hotel,Walking,0.2216576195398445,4.0,The Revolution Hotel,"This person goes to The Revolution Hotel by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.2216576195398445 miles. It takes 4.0 minutes."
Internsion_1.033571300162598e+19,Cultural,Walking,0.8698847552783185,16.0,Sunday Astrology,"This person goes to Sunday Astrology by Walking, this place is in the amenity category of Cultural/Art Gallery. The distance is 0.8698847552783185 miles. It takes 16.0 minutes."
Internsion_1.390558501120517e+19,Entertainment,Walking,0.2156779308096812,4.0,Msgr Reynolds Playground,"This person goes to Msgr Reynolds Playground by Walking, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.2156779308096812 miles. It takes 4.0 minutes."
Internsion_4.711993708662258e+18,Entertainment,Car,3.5710323390328864,12.0,Wood Island Bay Edge,"This person goes to Wood Island Bay Edge by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 3.5710323390328864 miles. It takes 12.0 minutes."
Internsion_1.5194950910475094e+19,Entertainment,Walking,1.3839327378455926,26.0,Bremen Street Park I,"This person goes to Bremen Street Park I by Walking, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 1.3839327378455926 miles. It takes 26.0 minutes."
Internsion_1.357369091246563e+19,Leisure & Wellness,Walking,0.056074090464275,1.0,The Handle Bar Indoor Cycling Studio,"This person goes to The Handle Bar Indoor Cycling Studio by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.056074090464275 miles. It takes 1.0 minutes."
Internsion_3.183273774478139e+18,Leisure & Wellness,Walking,0.3877246542942449,7.0,ZONE5 Fitness,"This person goes to ZONE5 Fitness by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.3877246542942449 miles. It takes 7.0 minutes."
Internsion_1.0685808113376516e+19,Entertainment,Public_transport,2.6239094103094454,32.0,Franklin Square,"This person goes to Franklin Square by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 2.6239094103094454 miles. It takes 32.0 minutes."
Internsion_9.21742147335474e+18,Leisure & Wellness,Walking,0.1899416365290504,3.0,Hemenway Gymnasium,"This person goes to Hemenway Gymnasium by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.1899416365290504 miles. It takes 3.0 minutes."
Internsion_5.834375404366199e+17,Hotel,Car,0.763067682630244,2.0,Holiday Inn,"This person goes to Holiday Inn by Car, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.763067682630244 miles. It takes 2.0 minutes."
Internsion_2.542013218744496e+17,Leisure & Wellness,Walking,0.1186705141871734,2.0,Peabody Terrace Playground,"This person goes to Peabody Terrace Playground by Walking, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 0.1186705141871734 miles. It takes 2.0 minutes."
Internsion_4.2761443729492393e+18,Leisure & Wellness,Public_transport,3.464596394917506,31.0,Escription,"This person goes to Escription by Public_transport, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 3.464596394917506 miles. It takes 31.0 minutes."
Internsion_1.5651494248248612e+18,Hotel,Public_transport,1.4767824977730022,13.0,Marriott Hotels,"This person goes to Marriott Hotels by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 1.4767824977730022 miles. It takes 13.0 minutes."
Internsion_1.4322318298589016e+19,Leisure & Wellness,Public_transport,0.8631990016710924,9.0,Pure Barre,"This person goes to Pure Barre by Public_transport, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.8631990016710924 miles. It takes 9.0 minutes."
Internsion_6.045931748309393e+18,Cultural,Walking,0.2489015453754157,4.0,The Paul Revere House,"This person goes to The Paul Revere House by Walking, this place is in the amenity category of Cultural/Museum. The distance is 0.2489015453754157 miles. It takes 4.0 minutes."
Internsion_6.016105028515355e+18,Entertainment,Car,2.335129493223438,5.0,Bunker Hill Cc Campus Grounds,"This person goes to Bunker Hill Cc Campus Grounds by Car, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 2.335129493223438 miles. It takes 5.0 minutes."
Internsion_1.6771904787692376e+19,Entertainment,Walking,0.1444991039895029,2.0,Dana Park,"This person goes to Dana Park by Walking, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.1444991039895029 miles. It takes 2.0 minutes."
Internsion_5.822916552503071e+18,Entertainment,Public_transport,8.651401888022878,64.0,Case Gym,"This person goes to Case Gym by Public_transport, this place is in the amenity category of Entertainment/Spectator Sports. The distance is 8.651401888022878 miles. It takes 64.0 minutes."
Internsion_9.46996549897869e+18,Cultural,Walking,0.2747738041181955,5.0,Charlestown Navy Yard,"This person goes to Charlestown Navy Yard by Walking, this place is in the amenity category of Cultural/Museum. The distance is 0.2747738041181955 miles. It takes 5.0 minutes."
Internsion_1.3747880123223595e+19,Cultural,Car,3.001164161930167,11.0,Brookline Town Hall,"This person goes to Brookline Town Hall by Car, this place is in the amenity category of Cultural/Museum. The distance is 3.001164161930167 miles. It takes 11.0 minutes."
Internsion_3.366214450296566e+18,Entertainment,Public_transport,2.6342085819158085,27.0,Ramler Park,"This person goes to Ramler Park by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 2.6342085819158085 miles. It takes 27.0 minutes."
Internsion_6.682703669903438e+17,Hotel,Public_transport,2.7463579740548085,23.0,Sonesta Hotels & Resorts,"This person goes to Sonesta Hotels & Resorts by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 2.7463579740548085 miles. It takes 23.0 minutes."
Internsion_1.0369808703308876e+19,Entertainment,Public_transport,1.4443809854639815,23.0,Magazine Beach,"This person goes to Magazine Beach by Public_transport, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 1.4443809854639815 miles. It takes 23.0 minutes."
Internsion_1.758960510580195e+19,Hotel,Walking,0.6690487324044633,12.0,Holiday Inn Express,"This person goes to Holiday Inn Express by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.6690487324044633 miles. It takes 12.0 minutes."
Internsion_9.412882592370604e+18,Leisure & Wellness,Public_transport,0.920760872909432,13.0,Lynx Fitness Club,"This person goes to Lynx Fitness Club by Public_transport, this place is in the amenity category of Leisure & Wellness/Golf Courses. The distance is 0.920760872909432 miles. It takes 13.0 minutes."
Internsion_8.408972349924767e+18,Hotel,Walking,0.4205553484088633,8.0,Hotel Commonwealth,"This person goes to Hotel Commonwealth by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.4205553484088633 miles. It takes 8.0 minutes."
Internsion_7.907938538325202e+18,Leisure & Wellness,Walking,0.0005959779826792,0.0,The Boston Common Frog Pond,"This person goes to The Boston Common Frog Pond by Walking, this place is in the amenity category of Leisure & Wellness/Gym. The distance is 0.0005959779826792 miles. It takes 0.0 minutes."
Internsion_1.6809329309456722e+19,Cultural,Walking,0.1613233076667334,3.0,Marsh Plaza,"This person goes to Marsh Plaza by Walking, this place is in the amenity category of Cultural/Museum. The distance is 0.1613233076667334 miles. It takes 3.0 minutes."
Internsion_1.832538843314256e+19,Leisure & Wellness,Walking,0.0266812933844606,0.0,Marshall Street Playground,"This person goes to Marshall Street Playground by Walking, this place is in the amenity category of Leisure & Wellness/Recreation Industries. The distance is 0.0266812933844606 miles. It takes 0.0 minutes."
Internsion_7.917336476949349e+18,Hotel,Walking,0.0011182143483392,0.0,Seaport Boston Hotel,"This person goes to Seaport Boston Hotel by Walking, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 0.0011182143483392 miles. It takes 0.0 minutes."
Internsion_8.154740617795907e+18,Cultural,Public_transport,1.988890970272173,22.0,Charlestown Navy Yard,"This person goes to Charlestown Navy Yard by Public_transport, this place is in the amenity category of Cultural/Museum. The distance is 1.988890970272173 miles. It takes 22.0 minutes."
Internsion_1.6605980025348024e+19,Entertainment,Walking,0.6791675632447732,13.0,Front Park,"This person goes to Front Park by Walking, this place is in the amenity category of Entertainment/Zoos and Nature Parks. The distance is 0.6791675632447732 miles. It takes 13.0 minutes."
Internsion_1.5714923611441052e+18,Hotel,Public_transport,3.691985901639633,39.0,Hilton International,"This person goes to Hilton International by Public_transport, this place is in the amenity category of Hotel/Hotel and Lodging. The distance is 3.691985901639633 miles. It takes 39.0 minutes."
Internsion_1.4599419422577009e+19,Leisure & Wellness,Walking,0.0522635798750545,1.0,CityGolf Boston,"This person goes to CityGolf Boston by Walking, this place is in the amenity category of Leisure & Wellness/Golf Courses. The distance is 0.0522635798750545 miles. It takes 1.0 minutes."
