person_id,age,age_group,individual_income,income_group,household_size,family_structure,vehicles,target_amenity,target_mode,pred_mode
26536,21,Young Adult,3094,Low,4_person,nonfamily_single,0,F&B Eatery/Limited-Service Restaurants,Walking,Walking
49895,40,Adult,240450,Ultra High,2_person,married_couple,0,F&B Eatery/Drinking Places,Walking,Public_transport
21572,45,Middle Age,1054,Low,2_person,married_couple,2,F&B Eatery/Full-Service Restaurants,Car,Car
60483,67,Elderly,10372,Low,2_person,nonfamily_single,0,F&B Eatery/Limited-Service Restaurants,Walking,Walking
45427,24,Young Adult,25253,Low,1_person,living_alone,0,F&B Eatery/Limited-Service Restaurants,Walking,Walking
7308,32,Adult,309435,Ultra High,1_person,living_alone,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,Walking
55312,55,Senior,85423,High,2_person,married_couple,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,Public_transport
18263,29,Young Adult,134088,Ultra High,2_person,nonfamily_single,1,F&B Eatery/Full-Service Restaurants,Walking,Walking
21119,65,Elderly,10101,Low,4_person,family_single,2,F&B Eatery/Full-Service Restaurants,Walking,Car
62055,25,Young Adult,18367,Low,2_person,married_couple,1,F&B Eatery/Full-Service Restaurants,Car,Public_transport
50614,84,Elderly,22223,Low,2_person,married_couple,2,F&B Eatery/Full-Service Restaurants,Car,Car
31321,52,Senior,0,Debt,3_person,married_couple,2,F&B Eatery/Limited-Service Restaurants,Car,Car
28267,54,Senior,0,Debt,4_person,married_couple,2,F&B Eatery/Full-Service Restaurants,Public_transport,Car
23454,69,Elderly,8485,Low,5_person,family_single,1,F&B Eatery/Limited-Service Restaurants,Public_transport,Public_transport
54514,19,Young Adult,6060,Low,3_person,nonfamily_single,0,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,Walking
24927,30,Young Adult,206290,Ultra High,2_person,nonfamily_single,2,F&B Eatery/Full-Service Restaurants,Car,Walking
33421,39,Adult,154717,Ultra High,4_person,married_couple,2,F&B Eatery/Limited-Service Restaurants,Car,Car
28970,26,Young Adult,134989,Ultra High,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Car,Walking
65424,31,Adult,236158,Ultra High,2_person,nonfamily_single,1,F&B Eatery/Full-Service Restaurants,Car,Walking
31999,29,Young Adult,53672,Moderate,2_person,nonfamily_single,1,F&B Eatery/Full-Service Restaurants,Public_transport,Walking
24646,69,Elderly,331832,Ultra High,2_person,married_couple,1,F&B Eatery/Full-Service Restaurants,Car,Public_transport
60313,30,Young Adult,89679,High,1_person,living_alone,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,Walking
52803,58,Senior,19448,Low,1_person,living_alone,0,F&B Eatery/Limited-Service Restaurants,Public_transport,Public_transport
66579,66,Elderly,9185,Low,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Walking,Walking
38962,83,Elderly,7171,Low,2_person,married_couple,1,F&B Eatery/Full-Service Restaurants,Public_transport,Public_transport
37796,25,Young Adult,63950,High,2_person,nonfamily_single,2,F&B Eatery/Drinking Places,Car,Walking
41032,29,Young Adult,53672,Moderate,3_person,family_single,1,F&B Eatery/Full-Service Restaurants,Walking,Walking
16347,22,Young Adult,33276,Moderate,3_person,nonfamily_single,2,F&B Eatery/Full-Service Restaurants,Walking,Car
8670,34,Adult,0,Debt,3_person,married_couple,1,F&B Eatery/Drinking Places,Public_transport,Public_transport
4625,63,Elderly,10314,Low,1_person,living_alone,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,Walking
37291,31,Adult,120763,Ultra High,3_person,married_couple,1,F&B Eatery/Drinking Places,Walking,Public_transport
38514,57,Senior,126044,Ultra High,2_person,married_couple,1,F&B Eatery/Full-Service Restaurants,Public_transport,Public_transport
27099,19,Young Adult,0,Debt,2_person,family_single,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,Walking
7008,64,Elderly,8372,Low,2_person,family_single,1,F&B Eatery/Full-Service Restaurants,Car,Walking
46854,53,Senior,58792,Moderate,5_person,family_single,2,F&B Eatery/Full-Service Restaurants,Car,Car
28777,20,Young Adult,16101,Low,4_person,nonfamily_single,0,F&B Eatery/Full-Service Restaurants,Walking,Walking
31002,77,Elderly,12881,Low,2_person,family_single,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,Walking
65588,24,Young Adult,23986,Low,3_person,family_single,0,F&B Eatery/Limited-Service Restaurants,Walking,Walking
29219,32,Adult,9446,Low,1_person,living_alone,0,F&B Eatery/Full-Service Restaurants,Walking,Walking
37068,37,Adult,0,Debt,5_person,married_couple,3_plus,F&B Eatery/Full-Service Restaurants,Public_transport,Car
32289,22,Young Adult,10101,Low,4_person,nonfamily_single,2,F&B Eatery/Full-Service Restaurants,Car,Car
59269,21,Young Adult,0,Debt,4_person,nonfamily_single,0,F&B Eatery/Limited-Service Restaurants,Walking,Walking
13830,17,Teen,1620,Low,2_person,family_single,0,F&B Eatery/Full-Service Restaurants,Public_transport,Walking
49129,62,Elderly,15234,Low,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Walking,Walking
66485,56,Senior,8990,Low,7_plus_person,family_single,1,F&B Eatery/Drinking Places,Car,Walking
14514,52,Senior,19510,Low,4_person,family_single,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,Walking
14748,46,Middle Age,60608,High,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Car,Walking
2401,37,Adult,129656,Ultra High,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Car,Walking
47471,22,Young Adult,3094,Low,2_person,nonfamily_single,0,F&B Eatery/Drinking Places,Walking,Walking
40950,58,Senior,0,Debt,3_person,family_single,2,F&B Eatery/Full-Service Restaurants,Car,Car
20497,19,Young Adult,0,Debt,3_person,nonfamily_single,0,F&B Eatery/Drinking Places,Walking,Walking
26418,34,Adult,97246,Very High,2_person,nonfamily_single,0,F&B Eatery/Limited-Service Restaurants,Public_transport,Walking
2584,64,Elderly,11777,Low,2_person,family_single,1,F&B Eatery/Drinking Places,Walking,Walking
63306,62,Elderly,8889,Low,7_plus_person,nonfamily_single,0,F&B Eatery/Full-Service Restaurants,Walking,Public_transport
14259,64,Elderly,11600,Low,2_person,family_single,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,Walking
41687,51,Senior,90913,Very High,1_person,living_alone,1,F&B Eatery/Limited-Service Restaurants,Walking,Walking
4198,26,Young Adult,70230,High,2_person,nonfamily_single,1,F&B Eatery/Full-Service Restaurants,Walking,Walking
3640,30,Young Adult,0,Debt,6_person,married_couple,1,F&B Eatery/Limited-Service Restaurants,Public_transport,Public_transport
18193,77,Elderly,13333,Low,2_person,family_single,0,F&B Eatery/Full-Service Restaurants,Public_transport,Walking
5410,27,Young Adult,0,Debt,2_person,nonfamily_single,0,F&B Eatery/Limited-Service Restaurants,Public_transport,Walking
13501,21,Young Adult,0,Debt,4_person,nonfamily_single,0,F&B Eatery/Limited-Service Restaurants,Walking,Walking
34137,27,Young Adult,42184,Moderate,3_person,nonfamily_single,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,Walking
14083,29,Young Adult,52527,Moderate,2_person,married_couple,2,F&B Eatery/Full-Service Restaurants,Car,Public_transport
57293,48,Middle Age,69603,High,3_person,married_couple,0,F&B Eatery/Limited-Service Restaurants,Public_transport,Public_transport
31988,47,Middle Age,199070,Ultra High,3_person,married_couple,2,F&B Eatery/Limited-Service Restaurants,Car,Car
43682,38,Adult,36100,Moderate,4_person,family_single,1,F&B Eatery/Full-Service Restaurants,Walking,Public_transport
52126,62,Elderly,0,Debt,2_person,married_couple,2,F&B Eatery/Limited-Service Restaurants,Car,Car
21244,36,Adult,226919,Ultra High,6_person,married_couple,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,Public_transport
55661,58,Senior,84368,High,2_person,married_couple,2,F&B Eatery/Limited-Service Restaurants,Car,Car
5164,59,Senior,142430,Ultra High,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Car,Public_transport
16436,26,Young Adult,70230,High,3_person,nonfamily_single,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,Walking
53554,72,Elderly,113136,Very High,1_person,living_alone,0,F&B Eatery/Full-Service Restaurants,Walking,Public_transport
60537,44,Middle Age,0,Debt,4_person,married_couple,1,F&B Eatery/Drinking Places,Public_transport,Walking
48363,29,Young Adult,52,Low,3_person,family_single,0,F&B Eatery/Limited-Service Restaurants,Walking,Walking
63030,32,Adult,30304,Moderate,3_person,family_single,0,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,Public_transport
43184,38,Adult,85610,High,2_person,family_single,2,F&B Eatery/Limited-Service Restaurants,Walking,Car
19578,26,Young Adult,37132,Moderate,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Walking,Walking
19162,38,Adult,97987,Very High,1_person,living_alone,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,Walking
44616,23,Young Adult,30943,Moderate,6_person,nonfamily_single,0,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,Walking
4230,30,Young Adult,64828,High,2_person,nonfamily_single,0,F&B Eatery/Drinking Places,Walking,Walking
22627,34,Adult,30943,Moderate,6_person,married_couple,2,F&B Eatery/Full-Service Restaurants,Walking,Car
63230,53,Senior,5050,Low,1_person,living_alone,1,F&B Eatery/Full-Service Restaurants,Walking,Public_transport
7973,38,Adult,1620,Low,4_person,married_couple,1,F&B Eatery/Limited-Service Restaurants,Walking,Public_transport
5829,33,Adult,126552,Ultra High,4_person,married_couple,2,F&B Eatery/Drinking Places,Walking,Car
52717,21,Young Adult,0,Debt,5_person,married_couple,2,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,Public_transport
24619,39,Adult,26836,Low,5_person,married_couple,1,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,Public_transport
8846,35,Adult,69150,High,1_person,living_alone,1,F&B Eatery/Drinking Places,Car,Walking
62121,56,Senior,9661,Low,5_person,married_couple,1,F&B Eatery/Full-Service Restaurants,Public_transport,Public_transport
61825,24,Young Adult,34801,Moderate,4_person,nonfamily_single,1,F&B Eatery/Full-Service Restaurants,Car,Walking
57949,26,Young Adult,61887,High,2_person,nonfamily_single,1,F&B Eatery/Full-Service Restaurants,Car,Walking
