id,age,individual_income,household_size,family_structure,vehicles,description
Person_7.704130684440818e+18,29,48621,2_person,family_single,2,"A 29 year old person, living in a family_single family with 2_person members. The person has 2 vehicles and an annual income of 48621 dollars."
Person_1.3931861546668503e+19,53,9446,1_person,living_alone,1,"A 53 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 9446 dollars."
Person_1.0272373421477472e+19,59,282840,2_person,married_couple,1,"A 59 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 282840 dollars."
Person_1.251301497021248e+19,43,660183,4_person,married_couple,1,"A 43 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 660183 dollars."
Person_1.203741548188229e+18,33,27011,2_person,married_couple,1,"A 33 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 27011 dollars."
Person_2.900139652914658e+18,33,216094,1_person,living_alone,1,"A 33 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 216094 dollars."
Person_5.658908781779897e+18,20,0,6_person,married_couple,3_plus,"A 20 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_9.83815425372837e+18,72,13333,2_person,married_couple,1,"A 72 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 13333 dollars."
Person_4.698620789281278e+18,57,80669,1_person,living_alone,1,"A 57 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 80669 dollars."
Person_5.600573896601125e+18,43,40742,4_person,family_single,2,"A 43 year old person, living in a family_single family with 4_person members. The person has 2 vehicles and an annual income of 40742 dollars."
Person_1.1723238080545704e+19,35,41235,1_person,living_alone,1,"A 35 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 41235 dollars."
Person_4.410520390697605e+18,52,46028,6_person,married_couple,2,"A 52 year old person, living in a married_couple family with 6_person members. The person has 2 vehicles and an annual income of 46028 dollars."
Person_1.1733606003232844e+19,32,44011,3_person,married_couple,1,"A 32 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 44011 dollars."
Person_5.791859251458768e+18,33,8788,7_plus_person,married_couple,3_plus,"A 33 year old person, living in a married_couple family with 7_plus_person members. The person has 3_plus vehicles and an annual income of 8788 dollars."
Person_1.267324823617798e+19,66,43186,1_person,living_alone,1,"A 66 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 43186 dollars."
Person_8.92513288719831e+18,87,121120,1_person,living_alone,0,"A 87 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 121120 dollars."
Person_8.553580611791538e+18,32,38885,3_person,married_couple,2,"A 32 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 38885 dollars."
Person_1.6049066168363436e+19,55,15558,3_person,married_couple,2,"A 55 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 15558 dollars."
Person_8.405740815040349e+18,35,153686,2_person,nonfamily_single,1,"A 35 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 153686 dollars."
Person_1.76880083584285e+19,29,12626,3_person,family_single,0,"A 29 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 12626 dollars."
Person_9.71112725889176e+18,24,10734,4_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 10734 dollars."
Person_6.463785917403126e+18,66,9292,2_person,family_single,1,"A 66 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 9292 dollars."
Person_1.492150052665509e+19,22,10101,4_person,nonfamily_single,2,"A 22 year old person, living in a nonfamily_single family with 4_person members. The person has 2 vehicles and an annual income of 10101 dollars."
Person_3.9591044848279895e+18,64,86437,2_person,family_single,2,"A 64 year old person, living in a family_single family with 2_person members. The person has 2 vehicles and an annual income of 86437 dollars."
Person_1.6785930191153362e+18,21,0,2_person,nonfamily_single,0,"A 21 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.5126190995487807e+19,31,74264,3_person,married_couple,1,"A 31 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 74264 dollars."
Person_1.4000115867397431e+19,88,8225,2_person,married_couple,1,"A 88 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 8225 dollars."
Person_8.008789565718747e+18,39,84368,2_person,nonfamily_single,1,"A 39 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 84368 dollars."
Person_1.4842424972240787e+19,19,0,3_person,nonfamily_single,0,"A 19 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.815829630765266e+18,70,330317,7_plus_person,married_couple,1,"A 70 year old person, living in a married_couple family with 7_plus_person members. The person has 1 vehicles and an annual income of 330317 dollars."
Person_1.863599445565485e+18,32,51525,5_person,married_couple,1,"A 32 year old person, living in a married_couple family with 5_person members. The person has 1 vehicles and an annual income of 51525 dollars."
Person_1.65898061299673e+19,55,25786,6_person,married_couple,2,"A 55 year old person, living in a married_couple family with 6_person members. The person has 2 vehicles and an annual income of 25786 dollars."
Person_1.726236620391192e+19,72,10048,2_person,married_couple,1,"A 72 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 10048 dollars."
Person_7.057193780741671e+18,30,0,3_person,family_single,1,"A 30 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.7073279599095048e+19,35,361008,2_person,married_couple,2,"A 35 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 361008 dollars."
Person_6.365746840825283e+18,29,215333,3_person,married_couple,1,"A 29 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 215333 dollars."
Person_9.71817438905961e+18,34,26365,3_person,married_couple,3_plus,"A 34 year old person, living in a married_couple family with 3_person members. The person has 3_plus vehicles and an annual income of 26365 dollars."
Person_1.7265434622699188e+19,95,54563,2_person,family_single,1,"A 95 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 54563 dollars."
Person_8.066610716575798e+18,80,0,2_person,married_couple,1,"A 80 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.4462774740696412e+19,53,90913,2_person,married_couple,2,"A 53 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 90913 dollars."
Person_1.3388054528052666e+19,49,201752,2_person,nonfamily_single,2,"A 49 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 201752 dollars."
Person_9.473037562591132e+18,70,49922,2_person,married_couple,1,"A 70 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 49922 dollars."
Person_7.964279790178612e+17,77,10229,2_person,married_couple,1,"A 77 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 10229 dollars."
Person_1.7184887631842111e+19,25,77358,2_person,nonfamily_single,2,"A 25 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 77358 dollars."
Person_8.495548297744896e+16,44,32829,2_person,married_couple,1,"A 44 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 32829 dollars."
Person_1.420231534102627e+19,25,9724,3_person,married_couple,2,"A 25 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 9724 dollars."
Person_1.632558206546652e+19,95,22779,3_person,family_single,2,"A 95 year old person, living in a family_single family with 3_person members. The person has 2 vehicles and an annual income of 22779 dollars."
Person_1.480062425248657e+19,60,36911,3_person,family_single,3_plus,"A 60 year old person, living in a family_single family with 3_person members. The person has 3_plus vehicles and an annual income of 36911 dollars."
Person_1.169205523198298e+19,37,67044,2_person,nonfamily_single,1,"A 37 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 67044 dollars."
Person_1.790397594685099e+19,44,39073,5_person,married_couple,2,"A 44 year old person, living in a married_couple family with 5_person members. The person has 2 vehicles and an annual income of 39073 dollars."
Person_1.3786326213215148e+19,24,0,4_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.1249835490241788e+19,35,37570,7_plus_person,married_couple,1,"A 35 year old person, living in a married_couple family with 7_plus_person members. The person has 1 vehicles and an annual income of 37570 dollars."
Person_7.852472024856084e+18,33,348019,2_person,married_couple,1,"A 33 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 348019 dollars."
Person_1.5198245898938288e+19,54,0,2_person,family_single,1,"A 54 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_7.679642182284249e+18,21,0,2_person,nonfamily_single,0,"A 21 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_3.5407627448456264e+18,85,62235,1_person,living_alone,3_plus,"A 85 year old person, living in a living_alone family with 1_person members. The person has 3_plus vehicles and an annual income of 62235 dollars."
Person_1.6994516902492043e+19,21,3864,3_person,family_single,0,"A 21 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 3864 dollars."
Person_3.38728793076682e+18,24,4218,4_person,nonfamily_single,1,"A 24 year old person, living in a nonfamily_single family with 4_person members. The person has 1 vehicles and an annual income of 4218 dollars."
Person_1.4154198862624342e+19,46,97,2_person,married_couple,2,"A 46 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 97 dollars."
Person_1.0546680105945491e+19,25,21609,2_person,nonfamily_single,1,"A 25 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 21609 dollars."
Person_6.559050120976148e+17,31,110733,3_person,married_couple,2,"A 31 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 110733 dollars."
Person_3.2195502414539745e+18,44,0,6_person,married_couple,1,"A 44 year old person, living in a married_couple family with 6_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_8.614657759728568e+17,27,77358,3_person,nonfamily_single,0,"A 27 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 77358 dollars."
Person_2.5758891548993065e+18,29,10372,6_person,family_single,3_plus,"A 29 year old person, living in a family_single family with 6_person members. The person has 3_plus vehicles and an annual income of 10372 dollars."
Person_9.602495481937508e+18,39,4545,2_person,family_single,0,"A 39 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 4545 dollars."
Person_1.1294439450512085e+19,56,56892,2_person,family_single,2,"A 56 year old person, living in a family_single family with 2_person members. The person has 2 vehicles and an annual income of 56892 dollars."
Person_1.4696821602560092e+19,33,224631,1_person,living_alone,1,"A 33 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 224631 dollars."
Person_4.716224896610476e+18,38,85862,2_person,nonfamily_single,1,"A 38 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 85862 dollars."
Person_8.038733430529334e+18,75,25931,3_person,nonfamily_single,0,"A 75 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 25931 dollars."
Person_9.576423897848136e+18,24,0,3_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.3085359775981447e+19,38,108263,3_person,nonfamily_single,1,"A 38 year old person, living in a nonfamily_single family with 3_person members. The person has 1 vehicles and an annual income of 108263 dollars."
Person_1.1454223632361026e+19,45,70710,2_person,married_couple,1,"A 45 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 70710 dollars."
Person_7.050409611445888e+18,20,6327,3_person,family_single,2,"A 20 year old person, living in a family_single family with 3_person members. The person has 2 vehicles and an annual income of 6327 dollars."
Person_8.348149263224258e+18,49,596917,1_person,living_alone,1,"A 49 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 596917 dollars."
Person_3.644519605235535e+18,31,86437,2_person,married_couple,0,"A 31 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 86437 dollars."
Person_9.843266553892526e+18,53,0,4_person,family_single,1,"A 53 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_2.877559951403516e+18,69,1296,4_person,family_single,1,"A 69 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 1296 dollars."
Person_5.742265124617249e+18,64,24243,2_person,family_single,1,"A 64 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 24243 dollars."
Person_1.397061831309116e+19,80,329105,7_plus_person,married_couple,1,"A 80 year old person, living in a married_couple family with 7_plus_person members. The person has 1 vehicles and an annual income of 329105 dollars."
Person_1.0179976950406846e+19,21,3220,3_person,nonfamily_single,0,"A 21 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 3220 dollars."
Person_8.679556010828074e+17,34,0,4_person,married_couple,1,"A 34 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.6811581475933368e+19,30,60608,5_person,married_couple,2,"A 30 year old person, living in a married_couple family with 5_person members. The person has 2 vehicles and an annual income of 60608 dollars."
Person_1.402932671446972e+19,29,7426,2_person,nonfamily_single,0,"A 29 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 7426 dollars."
Person_8.930538386920394e+18,31,100187,1_person,living_alone,1,"A 31 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 100187 dollars."
Person_1.770190080817234e+19,59,33839,2_person,married_couple,2,"A 59 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 33839 dollars."
Person_6.49514813978774e+18,23,3025,3_person,nonfamily_single,0,"A 23 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 3025 dollars."
Person_8.875504918583185e+18,37,0,5_person,married_couple,3_plus,"A 37 year old person, living in a married_couple family with 5_person members. The person has 3_plus vehicles and an annual income of 0 dollars."
Person_1.7140212303967184e+17,63,24754,2_person,married_couple,1,"A 63 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 24754 dollars."
Person_8.257065520053765e+18,23,4218,4_person,family_single,1,"A 23 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 4218 dollars."
Person_1.0558192554984104e+19,65,18256,1_person,living_alone,1,"A 65 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 18256 dollars."
Person_5.604352906150699e+18,35,89902,2_person,married_couple,2,"A 35 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 89902 dollars."
Person_1.6837766039900574e+19,24,63276,2_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 63276 dollars."
Person_6.655749755936605e+18,27,36100,1_person,living_alone,1,"A 27 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 36100 dollars."
Person_1.28970693862744e+19,75,23748,1_person,living_alone,1,"A 75 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 23748 dollars."
Person_7.100701500206086e+18,57,0,3_person,married_couple,1,"A 57 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.134790409557064e+18,47,10734,1_person,living_alone,1,"A 47 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 10734 dollars."
Person_1.5215535381069107e+19,32,214689,1_person,living_alone,1,"A 32 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 214689 dollars."
Person_6.498621724941362e+18,73,9283,6_person,married_couple,2,"A 73 year old person, living in a married_couple family with 6_person members. The person has 2 vehicles and an annual income of 9283 dollars."
Person_8.801267743651856e+18,86,18182,2_person,nonfamily_single,1,"A 86 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 18182 dollars."
Person_1.7283672716195068e+19,62,101115,2_person,married_couple,1,"A 62 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 101115 dollars."
Person_1.4328706107248232e+19,53,58003,2_person,family_single,1,"A 53 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 58003 dollars."
Person_9.544169926338224e+18,57,64828,2_person,nonfamily_single,2,"A 57 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 64828 dollars."
Person_1.7369725252511394e+19,30,98078,2_person,nonfamily_single,2,"A 30 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 98078 dollars."
Person_1.5628411422323796e+19,65,16207,1_person,living_alone,1,"A 65 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 16207 dollars."
Person_1.3368598351132406e+19,23,1547,2_person,nonfamily_single,0,"A 23 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 1547 dollars."
Person_8.506780085438988e+17,88,84751,2_person,married_couple,1,"A 88 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 84751 dollars."
Person_6.820599448761313e+18,55,71921,3_person,married_couple,3_plus,"A 55 year old person, living in a married_couple family with 3_person members. The person has 3_plus vehicles and an annual income of 71921 dollars."
Person_1.6898744737933707e+19,20,0,1_person,living_alone,0,"A 20 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_2.798913942389017e+18,71,79801,2_person,married_couple,1,"A 71 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 79801 dollars."
Person_1.2742947182615153e+19,43,118079,4_person,married_couple,2,"A 43 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 118079 dollars."
Person_1.5058922431599747e+19,30,30943,6_person,nonfamily_single,2,"A 30 year old person, living in a nonfamily_single family with 6_person members. The person has 2 vehicles and an annual income of 30943 dollars."
Person_8.120083220689137e+18,55,21092,6_person,married_couple,3_plus,"A 55 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 21092 dollars."
Person_3.078795904896276e+18,27,64406,3_person,nonfamily_single,3_plus,"A 27 year old person, living in a nonfamily_single family with 3_person members. The person has 3_plus vehicles and an annual income of 64406 dollars."
Person_7.508580980419468e+18,67,13131,1_person,living_alone,1,"A 67 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 13131 dollars."
Person_5.612890568669648e+18,60,18978,4_person,married_couple,3_plus,"A 60 year old person, living in a married_couple family with 4_person members. The person has 3_plus vehicles and an annual income of 18978 dollars."
Person_1.302377894726544e+19,25,31638,2_person,nonfamily_single,1,"A 25 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 31638 dollars."
Person_2.0531555955707151e+18,48,135058,5_person,married_couple,2,"A 48 year old person, living in a married_couple family with 5_person members. The person has 2 vehicles and an annual income of 135058 dollars."
Person_1.5598686721366927e+19,82,11919,3_person,family_single,1,"A 82 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 11919 dollars."
Person_4.954872773805987e+18,63,75957,1_person,living_alone,1,"A 63 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 75957 dollars."
Person_1.7317532017055048e+19,65,13073,1_person,living_alone,0,"A 65 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 13073 dollars."
Person_8.439084807011885e+16,71,16915,2_person,married_couple,0,"A 71 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 16915 dollars."
Person_5.311844921814668e+18,52,81035,4_person,married_couple,1,"A 52 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 81035 dollars."
Person_9.589637960082964e+18,46,49566,2_person,married_couple,3_plus,"A 46 year old person, living in a married_couple family with 2_person members. The person has 3_plus vehicles and an annual income of 49566 dollars."
Person_5.528700012854392e+18,29,31638,2_person,nonfamily_single,1,"A 29 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 31638 dollars."
Person_1.0409043428980642e+19,37,196904,4_person,married_couple,1,"A 37 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 196904 dollars."
Person_1.3096713423984632e+19,53,0,2_person,family_single,0,"A 53 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_3.915606233552235e+18,20,0,1_person,living_alone,0,"A 20 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_3.362493514721592e+18,24,30943,2_person,nonfamily_single,0,"A 24 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 30943 dollars."
Person_3.5574978419928684e+18,65,15727,2_person,married_couple,2,"A 65 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 15727 dollars."
Person_1.4343145025278087e+19,23,12377,4_person,family_single,2,"A 23 year old person, living in a family_single family with 4_person members. The person has 2 vehicles and an annual income of 12377 dollars."
Person_1.3326534109162732e+18,75,7779,3_person,married_couple,1,"A 75 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 7779 dollars."
Person_6.152542710069779e+18,28,21092,7_plus_person,family_single,3_plus,"A 28 year old person, living in a family_single family with 7_plus_person members. The person has 3_plus vehicles and an annual income of 21092 dollars."
